scenario_id,sim_file_name,sim_id,niche_scaling,nu,w,m_black_mats,m_other,proportion_black_mats,proportion_orange_mats,proportion_red_mats,proportion_green_mats,proportion_biomass_black_mats,proportion_biomass_orange_mats,proportion_biomass_red_mats,proportion_biomass_green_mats,m_ratio_black_over_other
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+05_rep-7872_2019-08-30_164356_20190830_164627.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+05_rep-7872_2019-08-30_164356_20190830_164627,4,1e-05,1e+05,0.05,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+05_rep-9383_2019-08-30_210740_20190830_211009.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+05_rep-9383_2019-08-30_210740_20190830_211009,4,1e-05,1e+05,0.09,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,18
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+05_rep-9541_2019-08-30_213619_20190830_213843.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+05_rep-9541_2019-08-30_213619_20190830_213843,4,1e-05,1e+05,0.9,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,180
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+05_rep-9804_2019-08-30_222126_20190830_222349.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+05_rep-9804_2019-08-30_222126_20190830_222349,4,1e-05,1e+05,0.001,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,0.2
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-172_2019-08-29_181004_20190829_181231.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-172_2019-08-29_181004_20190829_181231,4,1e-05,1e+06,0.9,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,180
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-1984_2019-08-29_232738_20190829_233007.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-1984_2019-08-29_232738_20190829_233007,4,1e-05,1e+06,0.05,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-2026_2019-08-29_233533_20190829_233755.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-2026_2019-08-29_233533_20190829_233755,4,1e-05,1e+06,0.001,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,0.2
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-284_2019-08-29_182813_20190829_183044.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-284_2019-08-29_182813_20190829_183044,4,1e-05,1e+06,0.009,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1.7999999999999998
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-399_2019-08-29_184853_20190829_185115.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-399_2019-08-29_184853_20190829_185115,4,1e-05,1e+06,0.5,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,100
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-4415_2019-08-30_063613_20190830_063834.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-4415_2019-08-30_063613_20190830_063834,4,1e-05,1e+06,0.01,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,2
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-6360_2019-08-30_121910_20190830_122135.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-6360_2019-08-30_121910_20190830_122135,4,1e-05,1e+06,0.09,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,18
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-6566_2019-08-30_125625_20190830_125846.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-6566_2019-08-30_125625_20190830_125846,4,1e-05,1e+06,0.009,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1.7999999999999998
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-725_2019-08-29_194604_20190829_194826.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-725_2019-08-29_194604_20190829_194826,4,1e-05,1e+06,0.1,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,20
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-7724_2019-08-30_161745_20190830_162016.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-05_w-1e+06_rep-7724_2019-08-30_161745_20190830_162016,4,1e-05,1e+06,0.009,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1.7999999999999998
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10_rep-1801_2019-08-29_225555_20190829_225820.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10_rep-1801_2019-08-29_225555_20190829_225820,4,1e-06,10,0.09,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,18
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10_rep-1810_2019-08-29_225555_20190829_225829.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10_rep-1810_2019-08-29_225555_20190829_225829,4,1e-06,10,0.005,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10_rep-2605_2019-08-30_011642_20190830_011915.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10_rep-2605_2019-08-30_011642_20190830_011915,4,1e-06,10,0.01,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,2
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10_rep-3222_2019-08-30_030438_20190830_030708.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10_rep-3222_2019-08-30_030438_20190830_030708,4,1e-06,10,0.05,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10_rep-3671_2019-08-30_042357_20190830_042621.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10_rep-3671_2019-08-30_042357_20190830_042621,4,1e-06,10,0.1,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,20
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10_rep-3745_2019-08-30_043715_20190830_043948.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10_rep-3745_2019-08-30_043715_20190830_043948,4,1e-06,10,0.001,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,0.2
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10_rep-5787_2019-08-30_103803_20190830_104035.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10_rep-5787_2019-08-30_103803_20190830_104035,4,1e-06,10,0.09,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,18
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-1786_2019-08-29_225312_20190829_225537.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-1786_2019-08-29_225312_20190829_225537,4,1e-06,100,0.05,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-184_2019-08-29_181242_20190829_181510.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-184_2019-08-29_181242_20190829_181510,4,1e-06,100,0.5,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,100
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-1905_2019-08-29_231152_20190829_231413.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-1905_2019-08-29_231152_20190829_231413,4,1e-06,100,0.01,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,2
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-2703_2019-08-30_013508_20190830_013736.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-2703_2019-08-30_013508_20190830_013736,4,1e-06,100,0.9,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,180
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-2895_2019-08-30_020638_20190830_020859.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-2895_2019-08-30_020638_20190830_020859,4,1e-06,100,0.005,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-327_2019-08-29_183558_20190829_183827.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-327_2019-08-29_183558_20190829_183827,4,1e-06,100,0.05,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-4118_2019-08-30_054324_20190830_054553.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-4118_2019-08-30_054324_20190830_054553,4,1e-06,100,0.09,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,18
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-6098_2019-08-30_113414_20190830_113647.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-6098_2019-08-30_113414_20190830_113647,4,1e-06,100,0.1,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,20
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-6649_2019-08-30_131211_20190830_131445.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-6649_2019-08-30_131211_20190830_131445,4,1e-06,100,0.1,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,20
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-7182_2019-08-30_144416_20190830_144645.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-7182_2019-08-30_144416_20190830_144645,4,1e-06,100,0.5,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,100
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-8068_2019-08-30_171755_20190830_172018.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-8068_2019-08-30_171755_20190830_172018,4,1e-06,100,0.09,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,18
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-975_2019-08-29_202809_20190829_203031.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-100_rep-975_2019-08-29_202809_20190829_203031,4,1e-06,100,0.9,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,180
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-1431_2019-08-29_214958_20190829_215232.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-1431_2019-08-29_214958_20190829_215232,4,1e-06,1000,0.9,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,180
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-166_2019-08-29_181004_20190829_181230.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-166_2019-08-29_181004_20190829_181230,4,1e-06,1000,0.9,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,180
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-1860_2019-08-29_230355_20190829_230617.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-1860_2019-08-29_230355_20190829_230617,4,1e-06,1000,0.1,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,20
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-4274_2019-08-30_060945_20190830_061219.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-4274_2019-08-30_060945_20190830_061219,4,1e-06,1000,0.5,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,100
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-500_2019-08-29_190702_20190829_190921.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-500_2019-08-29_190702_20190829_190921,4,1e-06,1000,0.09,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,18
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-51_2019-08-29_174940_20190829_175204.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-51_2019-08-29_174940_20190829_175204,4,1e-06,1000,0.5,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,100
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-5882_2019-08-30_105645_20190830_105920.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-5882_2019-08-30_105645_20190830_105920,4,1e-06,1000,0.009,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1.7999999999999998
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-5930_2019-08-30_110451_20190830_110713.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-5930_2019-08-30_110451_20190830_110713,4,1e-06,1000,0.009,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1.7999999999999998
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-6936_2019-08-30_140217_20190830_140448.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-6936_2019-08-30_140217_20190830_140448,4,1e-06,1000,0.05,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-7360_2019-08-30_151536_20190830_151802.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-7360_2019-08-30_151536_20190830_151802,4,1e-06,1000,0.05,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-7375_2019-08-30_151809_20190830_152033.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-7375_2019-08-30_151809_20190830_152033,4,1e-06,1000,0.01,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,2
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-8388_2019-08-30_181523_20190830_181749.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-8388_2019-08-30_181523_20190830_181749,4,1e-06,1000,0.05,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-850_2019-08-29_200713_20190829_200943.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-850_2019-08-29_200713_20190829_200943,4,1e-06,1000,0.1,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,20
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-8563_2019-08-30_184432_20190830_184653.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-8563_2019-08-30_184432_20190830_184653,4,1e-06,1000,0.1,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,20
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-9516_2019-08-30_213108_20190830_213337.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-9516_2019-08-30_213108_20190830_213337,4,1e-06,1000,0.009,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1.7999999999999998
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-9837_2019-08-30_222644_20190830_222916.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-1000_rep-9837_2019-08-30_222644_20190830_222916,4,1e-06,1000,0.1,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,20
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10000_rep-1415_2019-08-29_214718_20190829_214940.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10000_rep-1415_2019-08-29_214718_20190829_214940,4,1e-06,10000,0.01,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,2
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10000_rep-1911_2019-08-29_231428_20190829_231658.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10000_rep-1911_2019-08-29_231428_20190829_231658,4,1e-06,10000,0.1,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,20
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10000_rep-2197_2019-08-30_000453_20190830_000714.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10000_rep-2197_2019-08-30_000453_20190830_000714,4,1e-06,10000,0.05,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10000_rep-2616_2019-08-30_011921_20190830_012152.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10000_rep-2616_2019-08-30_011921_20190830_012152,4,1e-06,10000,0.01,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,2
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10000_rep-3123_2019-08-30_024844_20190830_025109.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10000_rep-3123_2019-08-30_024844_20190830_025109,4,1e-06,10000,0.09,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,18
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10000_rep-5254_2019-08-30_090438_20190830_090707.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10000_rep-5254_2019-08-30_090438_20190830_090707,4,1e-06,10000,0.009,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1.7999999999999998
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10000_rep-7383_2019-08-30_152040_20190830_152303.rda,SIM_METACOMM_nicheScaling-4_m-0.005_nu-1e-06_w-10000_rep-7383_2019-08-30_152040_20190830_152303,4,1e-06,10000,0.05,0.005,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
